incidentid,IncidentVersNumber,IncidentTypeDesc,AgencyORI,AgencyNameTxt,CityCde,CityName,CountyCde,COUNTYNAMETXT,StateCde,IncidentDte,IncidentTime,IncidentEndDte,IncidentEndTime,LocalCodeCaseNumber,SecondaryReportID,IncidentOwnerUserID,EntryDte,SupplementDte,ReviewDte,IncidentDescription,LastModifiedDte,BeatPostNumber,TimeReceived,TimeDispatched,TimeArrived,TimeCleared,HowReportedDesc,ReportedDte,CreatedByBadgeNumber
20652967,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/1/2017 04:50,450,,,17-39905,,3544,10/1/2017 06:40,,10/1/2017 06:11,,10/1/2017 06:11,,452,452,457,541,IN PERSON,10/1/2017 00:00,349
20653123,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/1/2017 00:45,45,10/1/2017 01:06,106,17-39880,,3542,10/1/2017 04:23,,10/2/2017 06:20,,10/2/2017 06:20,,45,45,45,223,IN PERSON,10/1/2017 00:00,347
20657914,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,6/17/2017 20:00,2000,6/26/2017 17:26,1726,17-24847,,3543,6/26/2017 19:35,7/23/2017 18:09,10/2/2017 19:20,,10/2/2017 19:20,,1726,1759,1759,1834,IN PERSON,6/26/2017 00:00,348
20658748,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/1/2017 23:56,2356,10/2/2017 00:04,4,17-40001,,3547,10/2/2017 03:04,10/2/2017 19:07,10/3/2017 00:59,,10/3/2017 00:59,,2356,2358,2,200,PHONE,10/1/2017 00:00,352
20659499,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/1/2017 23:50,2350,10/2/2017 00:15,15,17-39999,,3546,10/2/2017 03:06,10/3/2017 01:48,10/3/2017 06:55,,10/3/2017 06:55,,2356,2356,2358,300,BY INVESTIGATION,10/1/2017 00:00,351
20661008,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/2/2017 07:20,720,,,17-40018,,3533,10/2/2017 13:30,,10/3/2017 10:32,,10/3/2017 10:32,,731,733,735,842,PHONE,10/2/2017 00:00,337
20664998,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/3/2017 03:27,327,,,17-40144,,3536,10/3/2017 06:45,,10/3/2017 23:53,,10/3/2017 23:53,,327,327,327,543,IN PERSON,10/3/2017 00:00,340
20665766,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/4/2017 01:30,130,10/4/2017 01:40,140,17-40276,,3510,10/4/2017 03:47,,10/4/2017 04:20,,10/4/2017 04:20,,141,142,146,200,IN PERSON,10/4/2017 00:00,
20668553,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,8/25/2017 08:15,815,8/25/2017 11:15,1115,17-34496,,3543,8/25/2017 18:57,10/3/2017 18:22,10/4/2017 12:49,,10/4/2017 12:49,,1653,1653,1653,1739,IN PERSON,8/25/2017 00:00,348
20668554,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/1/2017 21:00,2100,,,17-40090,,3543,10/2/2017 22:03,,10/4/2017 12:39,,10/4/2017 12:39,,1643,1706,1710,1735,IN PERSON,10/2/2017 00:00,348
20668557,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/3/2017 20:45,2045,10/3/2017 20:50,2050,17-40248,,3540,10/3/2017 22:27,,10/4/2017 12:31,,10/4/2017 12:31,,2050,2053,2058,2140,IN PERSON,10/3/2017 00:00,344
20668561,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/3/2017 19:58,1958,,,17-40239,,3503,10/3/2017 22:02,,10/4/2017 12:32,,10/4/2017 12:32,,1942,1945,1947,2045,IN PERSON,10/3/2017 00:00,242
20671261,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,8/21/2017 09:00,900,8/22/2017 15:00,1500,17-34309,,3503,8/24/2017 16:10,10/4/2017 15:33,10/4/2017 22:06,,10/4/2017 22:06,,1415,1442,1451,1530,IN PERSON,8/24/2017 00:00,242
20671262,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/18/2017 18:48,1848,9/18/2017 18:48,1848,17-40165,3711,3495,10/3/2017 10:59,,10/4/2017 22:01,,10/4/2017 22:01,,2038,,,,WEB,9/25/2017 00:00,220
20672226,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/4/2017 00:40,40,10/4/2017 00:59,59,17-40271,,3542,10/4/2017 05:34,,10/5/2017 04:28,,10/5/2017 04:28,,57,58,59,258,IN PERSON,10/4/2017 00:00,347
20672228,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/4/2017 00:40,40,10/4/2017 00:59,59,17-40277,,3542,10/4/2017 05:42,,10/5/2017 04:28,,10/5/2017 04:28,,57,58,59,147,IN PERSON,10/4/2017 00:00,347
20675469,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/30/2017 13:54,1354,9/30/2017 14:54,1454,17-39806,,3534,9/30/2017 17:58,10/3/2017 10:43,10/5/2017 13:21,,10/5/2017 13:21,,1354,1356,1359,1454,IN PERSON,9/30/2017 00:00,338
20678387,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/27/2017 10:00,1000,9/27/2017 13:45,1345,17-40455,3728,3495,10/5/2017 10:12,,10/5/2017 20:49,,10/5/2017 20:49,,1436,,,,WEB,9/30/2017 00:00,220
20678389,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/4/2017 20:29,2029,,,17-40394,,3535,10/4/2017 22:29,,10/5/2017 20:46,,10/5/2017 20:46,,2029,2030,2033,2150,IN PERSON,10/4/2017 00:00,339
20678390,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/25/2017 20:40,2040,9/25/2017 20:40,2040,17-40462,3729,3495,10/5/2017 10:52,,10/5/2017 21:02,,10/5/2017 21:02,,1457,,,,WEB,9/30/2017 00:00,220
20678544,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/4/2017 21:00,2100,,,17-40527,,3531,10/5/2017 20:40,,10/5/2017 22:25,,10/5/2017 22:25,,1806,1810,1810,1840,IN PERSON,10/5/2017 00:00,333
20679120,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/5/2017 00:20,20,,,17-40416,,3536,10/5/2017 01:49,,10/6/2017 01:22,,10/6/2017 01:22,,33,37,39,50,IN PERSON,10/5/2017 00:00,340
20679837,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/1/2017 23:56,2356,10/2/2017 00:00,0,17-40006,,3547,10/2/2017 03:15,10/6/2017 02:17,10/6/2017 06:45,,10/6/2017 06:45,,2356,2358,2,200,PHONE,10/1/2017 00:00,352
20683285,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/7/2017 10:50,1050,,,17-36320,,3504,9/7/2017 13:31,10/5/2017 08:59,10/6/2017 14:40,,10/6/2017 14:40,,1158,1208,1214,1245,IN PERSON,9/7/2017 00:00,244
20683288,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/4/2017 12:30,1230,10/4/2017 12:53,1253,17-40346,,3509,10/4/2017 15:05,,10/6/2017 14:40,,10/6/2017 14:40,,1253,1330,1236,1409,IN PERSON,10/4/2017 00:00,268
20685055,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/5/2017 14:39,1439,10/5/2017 15:37,1537,17-40509,,3513,10/5/2017 20:59,,10/6/2017 21:39,,10/6/2017 21:39,,1537,1541,1601,1650,IN PERSON,10/5/2017 00:00,284
20685056,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/5/2017 19:39,1939,10/5/2017 20:09,2009,17-40539,,3513,10/5/2017 22:54,,10/6/2017 21:40,,10/6/2017 21:40,,2125,2129,2139,2225,IN PERSON,10/5/2017 00:00,284
20685182,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/6/2017 17:35,1735,,,17-40661,,3531,10/6/2017 21:07,,10/6/2017 22:38,,10/6/2017 22:38,,1735,1736,1741,1800,IN PERSON,10/6/2017 00:00,333
20685188,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/22/2017 15:00,1500,,,17-38628,,3531,9/22/2017 18:14,10/6/2017 18:09,10/6/2017 22:42,,10/6/2017 22:42,,1655,1655,1655,1709,IN PERSON,9/22/2017 00:00,333
20685241,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/6/2017 17:00,1700,,,17-40663,,3535,10/6/2017 21:49,,10/6/2017 22:47,,10/6/2017 22:47,,1728,1803,1818,1845,IN PERSON,10/6/2017 00:00,339
20685242,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/15/2017 15:00,1500,9/15/2017 15:54,1554,17-40635,,3503,10/6/2017 18:15,,10/6/2017 22:47,,10/6/2017 22:47,,1521,1521,1521,1629,IN PERSON,10/6/2017 00:00,242
20685244,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/5/2017 13:04,1304,10/5/2017 13:20,1320,17-40655,,3513,10/6/2017 17:42,,10/6/2017 22:45,,10/6/2017 22:45,,1614,1706,1715,1800,IN PERSON,10/6/2017 00:00,284
20686378,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/7/2017 00:55,55,10/7/2017 01:00,100,17-40723,,3547,10/7/2017 03:03,,10/7/2017 05:42,,10/7/2017 05:42,,45,52,52,200,PHONE,10/7/2017 00:00,352
20686379,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/7/2017 03:21,321,,,17-40740,,3536,10/7/2017 05:12,,10/7/2017 05:41,,10/7/2017 05:41,,321,321,321,400,IN PERSON,10/7/2017 00:00,340
20688763,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/7/2017 15:53,1553,10/7/2017 16:09,1609,17-40800,,3530,10/7/2017 17:30,,10/7/2017 21:19,,10/7/2017 21:19,,1553,1553,1553,1636,IN PERSON,10/7/2017 00:00,329
20688772,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/7/2017 16:58,1658,10/7/2017 18:48,1848,17-40805,,3540,10/7/2017 21:06,,10/7/2017 21:40,,10/7/2017 21:40,,1658,1658,1658,,IN PERSON,10/7/2017 00:00,344
20688775,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/25/2017 09:00,900,9/25/2017 14:50,1450,17-39045,,3544,9/25/2017 21:28,10/7/2017 17:02,10/7/2017 21:39,,10/7/2017 21:39,,1457,1520,1520,1540,IN PERSON,9/25/2017 00:00,349
20688904,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/6/2017 09:00,900,10/7/2017 18:49,1849,17-40818,,3544,10/7/2017 21:44,,10/7/2017 22:34,,10/7/2017 22:34,,1849,1850,1900,1937,IN PERSON,10/7/2017 00:00,349
20688905,8,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,8/14/2017 16:30,1630,,,17-32774,,3544,8/14/2017 18:53,10/6/2017 22:57,10/7/2017 22:32,,10/7/2017 22:32,,1631,1631,1635,1704,IN PERSON,8/14/2017 00:00,349
20689559,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/8/2017 02:06,206,,,17-40869,,3526,10/8/2017 03:31,,10/8/2017 05:51,,10/8/2017 05:51,,206,208,212,240,IN PERSON,10/8/2017 00:00,321
20690333,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/6/2017 13:43,1343,,,17-40623,,5370,10/6/2017 16:32,,10/8/2017 15:10,,10/8/2017 15:10,,1343,1343,1349,1533,IN PERSON,10/6/2017 00:00,354
20691049,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,5/31/2017 14:00,1400,,,17-21078,,3535,5/31/2017 22:58,10/8/2017 18:18,10/8/2017 19:23,,10/8/2017 19:23,,2001,2005,2009,2145,IN PERSON,5/31/2017 00:00,339
20691051,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/4/2017 15:00,1500,9/5/2017 17:20,1720,17-36070,,3530,9/5/2017 20:08,10/8/2017 16:56,10/8/2017 19:29,,10/8/2017 19:29,,1720,1759,1805,1823,IN PERSON,9/5/2017 00:00,329
20691052,7,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,7/5/2017 22:37,2237,,,17-26437,,3518,7/6/2017 01:55,10/8/2017 18:26,10/8/2017 19:24,,10/8/2017 19:24,,2237,2238,2248,130,IN PERSON,7/5/2017 00:00,339
20691053,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/8/2017 04:00,400,10/8/2017 15:02,1502,17-40920,,3530,10/8/2017 15:33,,10/8/2017 19:30,,10/8/2017 19:30,,1502,1505,1505,1530,IN PERSON,10/8/2017 00:00,329
20691400,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,8/7/2017 17:15,1715,,,17-33132,,3535,8/16/2017 19:49,,10/8/2017 22:29,,10/8/2017 22:29,,1929,1929,1929,1955,IN PERSON,8/16/2017 00:00,339
20697155,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/18/2017 02:07,207,9/18/2017 08:16,816,17-37934,,3523,9/18/2017 10:41,10/2/2017 12:48,10/9/2017 14:38,,10/9/2017 14:38,,816,840,842,943,IN PERSON,9/18/2017 00:00,265
20697156,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/18/2017 22:00,2200,9/19/2017 03:15,315,17-38126,,3523,9/19/2017 16:50,10/3/2017 12:33,10/9/2017 14:39,,10/9/2017 14:39,,315,319,325,623,BY INVESTIGATION,9/19/2017 00:00,315
20697157,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/30/2017 09:23,923,,,17-40029,,3523,10/2/2017 11:09,,10/9/2017 14:38,,10/9/2017 14:38,,900,900,900,1030,BY INVESTIGATION,10/2/2017 00:00,315
20697158,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/24/2017 14:09,1409,,,17-38934,,3518,9/24/2017 19:51,10/3/2017 10:23,10/9/2017 14:37,,10/9/2017 14:37,,1609,1609,1615,2045,IN PERSON,9/24/2017 00:00,264
20697159,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,8/28/2017 21:00,2100,8/29/2017 16:16,1616,17-35053,,3518,8/29/2017 20:53,10/3/2017 16:39,10/9/2017 14:37,,10/9/2017 14:37,,1616,1616,1618,1715,IN PERSON,8/29/2017 00:00,284
20697164,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/29/2017 03:15,315,9/29/2017 03:55,355,17-39568,,3524,9/29/2017 11:28,10/9/2017 11:22,10/9/2017 14:39,,10/9/2017 14:39,,830,843,849,1115,IN PERSON,9/29/2017 00:00,264
20697202,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/6/2017 11:40,1140,10/6/2017 11:53,1153,17-40610,,3509,10/6/2017 12:30,,10/9/2017 13:39,,10/9/2017 13:39,,1153,1157,1212,1232,IN PERSON,10/6/2017 00:00,268
20697205,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/8/2017 13:20,1320,,,17-40912,,5370,10/8/2017 15:20,,10/9/2017 13:37,,10/9/2017 13:37,,1323,1323,1330,1421,IN PERSON,10/8/2017 00:00,354
20697206,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/8/2017 18:45,1845,,,17-40490,,3543,10/8/2017 21:09,,10/9/2017 13:35,,10/9/2017 13:35,,1910,1919,1922,1935,IN PERSON,10/8/2017 00:00,348
20697210,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/6/2017 13:42,1342,10/6/2017 15:30,1530,17-41006,,3506,10/6/2017 15:42,,10/9/2017 13:38,,10/9/2017 13:38,,1342,1342,1349,1620,IN PERSON,10/6/2017 00:00,264
20697214,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/16/2017 23:00,2300,9/17/2017 12:00,1200,17-37852,,5370,9/17/2017 17:03,10/8/2017 13:01,10/9/2017 13:40,,10/9/2017 13:40,,1543,1454,1546,1602,IN PERSON,9/17/2017 00:00,354
20697217,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/6/2017 10:00,1000,9/6/2017 15:30,1530,17-36204,,2948,9/6/2017 17:56,10/8/2017 21:12,10/9/2017 14:45,,10/9/2017 14:45,,1603,1639,1649,1715,IN PERSON,9/6/2017 00:00,300
20699085,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/9/2017 05:45,545,10/9/2017 06:00,600,17-41005,,3503,10/9/2017 08:37,,10/9/2017 20:09,,10/9/2017 20:09,,630,645,700,730,IN PERSON,10/9/2017 00:00,242
20704082,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,8/23/2017 15:00,1500,,,17-34174,,3498,8/23/2017 19:46,10/9/2017 22:14,10/10/2017 07:02,,10/10/2017 07:02,,1724,1724,1724,,IN PERSON,8/23/2017 00:00,228
20704086,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,8/21/2017 11:00,1100,,,17-33816,,3498,8/21/2017 13:09,9/11/2017 07:58,10/10/2017 06:47,,10/10/2017 06:47,,1102,1103,1104,,IN PERSON,8/21/2017 00:00,228
20704089,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/23/2017 13:16,1316,,,17-38747,,3498,9/23/2017 15:17,10/9/2017 22:17,10/10/2017 06:59,,10/10/2017 06:59,,1319,1346,1347,,IN PERSON,9/23/2017 00:00,228
20704091,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/29/2017 21:30,2130,10/1/2017 09:00,900,17-39944,,3498,10/1/2017 14:40,10/9/2017 22:52,10/10/2017 06:58,,10/10/2017 06:58,,1220,1231,1245,,IN PERSON,10/1/2017 00:00,228
20704092,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/11/2017 21:00,2100,9/12/2017 04:00,400,17-37025,,3498,9/12/2017 10:51,10/9/2017 22:16,10/10/2017 07:00,,10/10/2017 07:00,,815,841,850,,IN PERSON,9/12/2017 00:00,228
20704095,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/10/2017 22:30,2230,9/11/2017 09:30,930,17-36900,,3498,9/11/2017 15:31,10/9/2017 22:15,10/10/2017 07:01,,10/10/2017 07:01,,1246,1344,1358,,IN PERSON,9/11/2017 00:00,228
20704096,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/9/2017 20:45,2045,10/9/2017 20:48,2048,17-41103,,3540,10/9/2017 22:24,,10/10/2017 06:50,,10/10/2017 06:50,,2047,2050,2050,2145,IN PERSON,10/9/2017 00:00,344
20704102,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/23/2017 13:00,1300,10/9/2017 14:00,1400,17-41051,,3503,10/9/2017 15:08,,10/10/2017 06:57,,10/10/2017 06:57,,1406,1423,1435,1500,IN PERSON,10/9/2017 00:00,242
20704104,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/9/2017 19:15,1915,10/9/2017 19:29,1929,17-41095,,3503,10/9/2017 20:55,,10/10/2017 06:53,,10/10/2017 06:53,,1929,1931,1938,2130,IN PERSON,10/9/2017 00:00,242
20704297,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,5/3/2017 13:45,1345,,,17-17147,,3498,5/4/2017 10:33,10/9/2017 22:12,10/10/2017 14:41,,10/10/2017 14:41,,753,753,815,,IN PERSON,5/4/2017 00:00,228
20704299,8,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,5/10/2017 23:30,2330,5/11/2017 07:00,700,17-18114,,3498,5/11/2017 13:30,6/27/2017 12:51,10/10/2017 14:40,,10/10/2017 14:40,,705,835,845,,IN PERSON,5/11/2017 00:00,228
20704306,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/24/2017 22:00,2200,,,17-3900,,3496,9/25/2017 11:46,,10/10/2017 14:39,,10/10/2017 14:39,,945,945,945,1130,IN PERSON,9/25/2017 00:00,226
20704308,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/10/2017 08:30,830,,,17-41160,,3498,10/10/2017 12:39,,10/10/2017 14:22,,10/10/2017 14:22,,837,841,851,,IN PERSON,10/10/2017 00:00,228
20704312,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/9/2017 17:00,1700,10/9/2017 20:00,2000,17-41167,,3504,10/10/2017 10:24,,10/10/2017 14:25,,10/10/2017 14:25,,934,958,1007,1030,IN PERSON,10/10/2017 00:00,244
20704314,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,8/31/2017 16:30,1630,,,17-35426,,3504,9/1/2017 12:07,10/5/2017 08:57,10/10/2017 14:40,,10/10/2017 14:40,,1002,1030,1041,1115,IN PERSON,9/1/2017 00:00,244
20709942,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/11/2017 11:00,1100,,,17-41327,,3498,10/11/2017 13:45,,10/11/2017 14:29,,10/11/2017 14:29,,1109,1111,1113,,IN PERSON,10/11/2017 00:00,228
20709950,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/28/2017 13:37,1337,,,17-39477,,3504,9/28/2017 16:45,10/11/2017 08:19,10/11/2017 14:34,,10/11/2017 14:34,,1337,1339,1345,1600,BY INVESTIGATION,9/28/2017 00:00,244
20709985,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/11/2017 08:29,829,,,17-41307,,3505,10/11/2017 13:06,,10/11/2017 14:42,,10/11/2017 14:42,,829,829,833,1230,IN PERSON,10/11/2017 00:00,257
20711730,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/10/2017 16:15,1615,,,17-41244,,3531,10/10/2017 19:31,,10/11/2017 22:43,,10/11/2017 22:43,,1736,1757,1807,1830,IN PERSON,10/10/2017 00:00,333
20711733,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/10/2017 17:30,1730,,,17-41243,,3503,10/10/2017 18:53,,10/11/2017 22:40,,10/11/2017 22:40,,1730,1733,1735,1845,IN PERSON,10/10/2017 00:00,242
20711734,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/9/2017 08:00,800,10/10/2017 15:00,1500,17-41215,,3503,10/10/2017 15:41,,10/11/2017 22:36,,10/11/2017 22:36,,1508,1513,1523,1545,IN PERSON,10/10/2017 00:00,242
20711735,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/23/2017 09:00,900,,,17-40225,,3503,10/3/2017 19:36,10/10/2017 20:08,10/11/2017 22:35,,10/11/2017 22:35,,1746,1800,1803,1900,IN PERSON,10/3/2017 00:00,242
20711741,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/1/2017 08:00,800,10/10/2017 22:00,2200,17-41350,,3531,10/11/2017 19:47,,10/11/2017 23:01,,10/11/2017 23:01,,1604,1617,1617,1657,IN PERSON,10/11/2017 00:00,333
20711742,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,7/15/2017 18:46,1846,,,17-28137,,3535,7/15/2017 20:33,10/11/2017 19:26,10/11/2017 21:53,,10/11/2017 21:53,,1846,1906,1911,1930,IN PERSON,7/15/2017 00:00,339
20711743,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,8/9/2017 17:00,1700,,,17-33722,,3535,8/20/2017 19:36,10/11/2017 19:33,10/11/2017 22:34,,10/11/2017 22:34,,1726,1812,1820,1835,IN PERSON,8/20/2017 00:00,339
20711744,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/10/2017 20:00,2000,10/11/2017 07:00,700,17-41347,,3503,10/11/2017 18:53,,10/11/2017 22:55,,10/11/2017 22:55,,1538,1539,1540,1700,IN PERSON,10/11/2017 00:00,242
20711745,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,6/28/2017 21:00,2100,,,17-30164,,3535,7/28/2017 21:05,10/11/2017 20:35,10/11/2017 22:34,,10/11/2017 22:34,,1758,1807,1808,1900,IN PERSON,7/28/2017 00:00,339
20711746,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,7/23/2017 16:18,1618,,,17-29395,,3535,7/23/2017 18:07,10/11/2017 20:28,10/11/2017 22:29,,10/11/2017 22:29,,1618,1619,1623,1640,IN PERSON,7/23/2017 00:00,339
