incidentid,OffenseID,ASCFCde,ASCFDesc,BiasMotivation,BurglaryOnlyForceDesc,ClassCde,Counts,CourtOrderExists,CourtOrderTypeCde,CourtOrderStateCde,CourtOrderCountyCde,CourtOrderCountyName,CourtOrderNumber,DegreeCde,LocationTypeDesc,OnCampus,Premises,SchoolFunction,SchoolName,SchoolType,ViolationCde,ViolationDesc,LarcenyTypeCde,TitleChange,WarningsRun,OffenderIsEmployee,LocalOffenseDescription,LocalStatute,IsCityOrdinance,IsCountyOrdinance,CargoTheft
20488319,3287947,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,796,ASSAULT 4TH DEGREE (MINOR INJURY),,,TRUE,,,,FALSE,FALSE,
20488321,3287948,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2402,HARASSING COMMUNICATIONS,,,TRUE,,,,FALSE,FALSE,
20489512,3288218,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,25019,FORGERY 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
20489530,3288224,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
20489530,3288223,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42215,POSS CONT SUB 1ST DEG 1ST OFF (METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
20489531,3288225,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,V,,,,FALSE,,,2617,CRIMINAL TRESPASSING-3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
20491940,3288687,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,797,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,,,TRUE,,,,FALSE,FALSE,
20491941,3288688,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
20491943,3288689,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,,TRUE,,,,FALSE,FALSE,
20491944,3288690,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20491946,3288692,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Plot,,,FALSE,,,822,TERRORISTIC THREATENING 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
20491946,3288691,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Plot,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,TRUE,,,FALSE,FALSE,
20491946,3288693,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,Plot,,,FALSE,,,2624,CRIMINAL TRESPASSING-2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
20491947,3288695,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
20491947,3288694,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,795,ASSAULT 4TH DEGREE (NO VISIBLE INJURY),,,TRUE,,,,FALSE,FALSE,
20491948,3288696,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,24042,TBUT OR DISP AUTO - $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20491949,3288697,0,Not Applicable,NONE (NO BIAS),Force,D,1,FALSE,,,,,,F,,,,FALSE,,,22062,BURGLARY 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
20491949,3288698,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
20492015,3288705,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,28200,THEFT OF MOTOR VEHICLE REGISTRATION PLATE,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20499759,3290974,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,Plot,,,FALSE,,,23210,THEFT OF PROP MISLAID OR DELIVER BY MISTAKE,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20499761,3290978,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1402,CRIMINAL MISCHIEF 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
20499763,3290980,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1110,THEFT OF SERVICES,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20499764,3290981,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
20499769,3290983,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1402,CRIMINAL MISCHIEF 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
20499770,3290984,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
20499771,3290985,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42215,POSS CONT SUB 1ST DEG 1ST OFF (METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
20499771,3290986,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
20499920,3290995,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
20499920,3290996,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
20503931,3292012,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
20503931,3292011,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,795,ASSAULT 4TH DEGREE (NO VISIBLE INJURY),,,TRUE,,,,FALSE,FALSE,
20503944,3292018,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,,TRUE,,,,FALSE,FALSE,
20505694,3292438,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,795,ASSAULT 4TH DEGREE (NO VISIBLE INJURY),,,TRUE,,,,FALSE,FALSE,
20506439,3292544,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,822,TERRORISTIC THREATENING 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
20506439,3292545,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2407,HARASSMENT - PHYSICAL CONTACT - NO INJURY,,,TRUE,,,,FALSE,FALSE,
20506440,3292548,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
20506440,3292547,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
20506440,3292546,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42215,POSS CONT SUB 1ST DEG 1ST OFF (METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
20506441,3292549,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23300,THEFT BY DECEPTION-INCLUDE COLD CHECKS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20507426,3292718,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2407,HARASSMENT - PHYSICAL CONTACT - NO INJURY,,,TRUE,,,,FALSE,FALSE,
20507426,3292717,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,822,TERRORISTIC THREATENING 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
20507427,3292720,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,V,,,,FALSE,,,2304,ALCOHOL INTOX IN A PUBLIC PLACE (1ST & 2ND OFFENSE,,,TRUE,,,,FALSE,FALSE,
20507427,3292719,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,2404,RESISTING ARREST,,,TRUE,,,,FALSE,FALSE,
20507427,3292721,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,V,,,,FALSE,,,2617,CRIMINAL TRESPASSING-3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
20510343,3293424,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,796,ASSAULT 4TH DEGREE (MINOR INJURY),,,TRUE,,,,FALSE,FALSE,
20510404,3293444,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
20512951,3293980,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23300,THEFT BY DECEPTION-INCLUDE COLD CHECKS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20512952,3293981,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23300,THEFT BY DECEPTION-INCLUDE COLD CHECKS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20513053,3294003,0,Not Applicable,NONE (NO BIAS),Force,C,1,FALSE,,,,,,F,,,,FALSE,,,22061,BURGLARY 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
20513053,3294005,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,2304,ALCOHOL INTOX IN A PUBLIC PLACE (1ST & 2ND OFFENSE,,,TRUE,,,,FALSE,FALSE,
20513053,3294004,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,797,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,,,TRUE,,,,FALSE,FALSE,
20517015,3294827,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23210,THEFT OF PROP MISLAID OR DELIVER BY MISTAKE,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20517017,3294828,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,1401,CRIMINAL MISCHIEF 1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
20517018,3294829,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Plot,,,FALSE,,,796,ASSAULT 4TH DEGREE (MINOR INJURY),,,TRUE,,,,FALSE,FALSE,
20517022,3294830,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1402,CRIMINAL MISCHIEF 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
20519133,3295305,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,569,LEAVING SCENE OF ACCIDENT-FAILURE TO RENDER AID OR ASSISTANCE,,,TRUE,,,,FALSE,FALSE,
20519136,3295306,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20519137,3295307,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20519139,3295308,0,Not Applicable,,,,1,FALSE,,,,,,O,,,,FALSE,,,3014,NON-CRIMINAL DEATH,,,TRUE,,,,FALSE,FALSE,
20520398,3295468,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,2763,VIOLATION OF A KENTUCKY EPO/DVO,,,TRUE,,,,FALSE,FALSE,
20520398,3295469,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,,TRUE,,,,FALSE,FALSE,
20521410,3295621,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20521445,3295642,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42055,PRESCRIPTION CONT SUB NOT PROPER CONTAIN 1ST OFF,,,TRUE,,,,FALSE,FALSE,
20521445,3295641,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2303,PUBLIC INTOXICATION-CONTROLL SUB(EXCLUDES ALCOHOL),,,TRUE,,,,FALSE,FALSE,
20521985,3295694,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20522780,3295801,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,403,OPERATING ON SUS OR REV OPER LICENSE,,,TRUE,,,,FALSE,FALSE,
20522780,3295802,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
20522783,3295803,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,,TRUE,,,,FALSE,FALSE,
20522793,3295809,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
20523876,3296041,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42203,POSS CONT SUB 1ST DEG 1ST OFF (COCAINE),,,TRUE,,,,FALSE,FALSE,
20524303,3296128,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,24006,TBUT OR DISP CONTENTS FROM VEHICLE $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20524304,3296129,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23100,TBUT OR DISP - FIREARM,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20524305,3296130,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23913,TBUT OR DISP CONTROLLED SUBSTANCE U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20524307,3296132,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23100,TBUT OR DISP - FIREARM,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20524307,3296134,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
20524307,3296133,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20524310,3296136,0,Not Applicable,NONE (NO BIAS),,D,2,FALSE,,,,,,F,,,,FALSE,,,24006,TBUT OR DISP CONTENTS FROM VEHICLE $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20524311,3296137,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23100,TBUT OR DISP - FIREARM,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20524311,3296138,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20527466,3296661,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
20531213,3297675,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,12003,ROBBERY 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
20531216,3297676,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,13160,ASSAULT 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
20531217,3297677,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,12003,ROBBERY 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
20531221,3297678,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,13161,ASSAULT 2ND DEGREE - DOMESTIC VIOLENCE,,,TRUE,,,,FALSE,FALSE,
20531221,3297679,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,,TRUE,,,,FALSE,FALSE,
20531223,3297680,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,52196,POSSESSION OF FIREARM BY CONVICTED FELON,,,TRUE,,,,FALSE,FALSE,
20531224,3297681,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,Violation,,,FALSE,,,52196,POSSESSION OF FIREARM BY CONVICTED FELON,,,TRUE,,,,FALSE,FALSE,
20531225,3297682,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,F,,,,FALSE,,,10996,RAPE 1ST DEGREE - VICTIM <12 YEARS OF AGE,,,TRUE,,,,FALSE,FALSE,
20531227,3297683,0,Not Applicable,NONE (NO BIAS),Force,B,1,FALSE,,,,,,F,,,,FALSE,,,22060,BURGLARY 1ST DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
20531229,3297687,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23310,THEFT OF IDENTITY OF ANOTHER W/O CONSENT,,,TRUE,,,,FALSE,FALSE,
20531230,3297688,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,,TRUE,,,,FALSE,FALSE,
20531231,3297689,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,11221,SEXUAL ABUSE 1ST DEGREE VICTIM U/12 YEARS OF AGE,,,TRUE,,,,FALSE,FALSE,
20531232,3297690,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
20531232,3297691,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42215,POSS CONT SUB 1ST DEG 1ST OFF (METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
20533190,3298153,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42215,POSS CONT SUB 1ST DEG 1ST OFF (METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
20533190,3298150,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,13201,WANTON ENDANGERMENT-1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
20533190,3298152,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
20533190,3298151,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2108,OPER MTR VEHICLE U/INFLUENCE ALC/DRUGS/ETC. .08 - 1ST OFF,,,TRUE,,,,FALSE,FALSE,
20533191,3298154,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,796,ASSAULT 4TH DEGREE (MINOR INJURY),,,TRUE,,,,FALSE,FALSE,
20533301,3298164,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
20533303,3298165,1,Attempt,NONE (NO BIAS),,A,1,FALSE,,,,,,O,,,,FALSE,,,2676,SUICIDE,,,TRUE,,,,FALSE,FALSE,
20533306,3298166,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
20538097,3299066,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,2404,RESISTING ARREST,,,TRUE,,,,FALSE,FALSE,
20538097,3299065,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,199,FLEEING OR EVADING POLICE 2ND DEGREE (ON FOOT),,,TRUE,,,,FALSE,FALSE,
20538099,3299068,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1600,PROSTITUTION,,,TRUE,,,,FALSE,FALSE,
20538100,3299069,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
20538102,3299071,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,52137,FRAUDULENT FIREARM TRANSACTION - CLASS D FELONY,,,TRUE,,,,FALSE,FALSE,
20538103,3299072,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
20538103,3299073,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
20538104,3299075,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
20538104,3299074,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
20538104,3299076,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,470,POSS OF OPEN ALC BEVERAGE CONT IN MOTOR VEH PROHIBITED,,,TRUE,,,,FALSE,FALSE,
20538106,3299077,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42301,TRAF IN MARIJUANA ( LESS THAN 8 OZ.) 1ST OFF,,,TRUE,,,,FALSE,FALSE,
20538108,3299079,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1600,PROSTITUTION,,,TRUE,,,,FALSE,FALSE,
20538111,3299081,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23913,TBUT OR DISP CONTROLLED SUBSTANCE U/$10000,,,TRUE,TRUE,,,FALSE,FALSE,FALSE
20538272,3299139,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,F,,,,FALSE,,,42369,TRAFF IN CONT SUB 1ST DEGREE 2ND OR > OFF - (> OR = 4 GMS COCAINE),,,TRUE,,,,FALSE,FALSE,
20538273,3299140,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,F,,,,FALSE,,,42369,TRAFF IN CONT SUB 1ST DEGREE 2ND OR > OFF - (> OR = 4 GMS COCAINE),,,TRUE,,,,FALSE,FALSE,
20538274,3299141,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,F,,,,FALSE,,,42369,TRAFF IN CONT SUB 1ST DEGREE 2ND OR > OFF - (> OR = 4 GMS COCAINE),,,TRUE,,,,FALSE,FALSE,
20538275,3299142,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,2640,FALSELY REPORTING AN INCIDENT,,,TRUE,,,,FALSE,FALSE,
20540196,3299667,0,Not Applicable,NONE (NO BIAS),No Force,C,1,FALSE,,,,,,F,,,,FALSE,,,22061,BURGLARY 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
20540197,3299668,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
20540698,3299799,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,788,ASSAULT 4TH DEGREE DATING VIOLENCE (MINOR INJURY),,,TRUE,,,,FALSE,FALSE,
20542365,3300291,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
20542368,3300292,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
20542369,3300293,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,M,,,,FALSE,,,2689,ANY MISDEMEANOR CHARGE NOT COVERED BY THESE CODES,,,TRUE,,,,FALSE,FALSE,
20542370,3300294,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,TRUE,,,FALSE,FALSE,
20542378,3300295,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
